2.391485362855169698e-07 2.533216864790129641e+00
3.053626173319033420e-07 2.622466593754384068e+00
3.894564984739286950e-07 2.714860749171386090e+00
4.961123254872527682e-07 2.810510114769347645e+00
6.311923887599330882e-07 2.909529377383976101e+00
8.020224383802689639e-07 3.012037264471870479e+00
1.017738771592416691e-06 3.118156686468775973e+00
1.289712204391196794e-06 3.228014884163378451e+00
1.632064399969167409e-06 3.341743581263312723e+00
2.062294714650014169e-06 3.459479142336366220e+00
2.602038666807123405e-06 3.581362736316225703e+00
3.277982610146152167e-06 3.707540505768812888e+00
4.122962822893538637e-06 3.838163742122197686e+00
5.177281328617410357e-06 3.973389067070133063e+00
6.490275143096315769e-06 4.113378620366791694e+00
8.122180223750653167e-06 4.258300254237846083e+00
1.014633624626224239e-05 4.408327734640961282e+00
1.265178314538512798e-05 4.563640949617093767e+00
1.574630513406410483e-05 4.724426124982346487e+00
1.955998235494851265e-05 4.890876047619048705e+00
2.424931427139180934e-05 5.063190296633781173e+00
3.000198193365070221e-05 5.241575482659473373e+00
3.704231822710046188e-05 5.426245495588580603e+00
4.563755548645007478e-05 5.617421761034337990e+00
5.610491820306364152e-05 5.815333505827555705e+00
6.881962437706658936e-05 6.020218032867390434e+00
8.422385192318134243e-05 6.232321005655567348e+00
1.028367159488665196e-04 6.451896742855254274e+00
1.252652881734419243e-04 6.679208523227795347e+00
1.522166709581898808e-04 6.914528901312837483e+00
1.845111149083838293e-04 7.158140034230501492e+00
2.230961408106809523e-04 7.410334019997361743e+00
2.690615936668103365e-04 7.671413247761840637e+00
3.236555190890947373e-04 7.941690760379086278e+00
3.883007109058602812e-04 8.221490629759982127e+00
4.646117342027874619e-04 8.511148345444345509e+00
5.544121815001989886e-04 8.811011216864319096e+00
6.597518726989045484e-04 9.121438789780109246e+00
7.829236637397333533e-04 9.442803277387580962e+00
9.264794866344972565e-04 9.775490006614546701e+00
1.093245206990221471e-03 1.011989788014076730e+01
1.286333856779126560e-03 1.047643985469584571e+01
1.509156782340259411e-03 1.084554343620835226e+01
1.765432242710180235e-03 1.122765119239992693e+01
2.059191003362234682e-03 1.162322128343905625e+01
2.394778496784647891e-03 1.203272801129057434e+01
2.776853164888364815e-03 1.245666238841987727e+01
3.210380659152957568e-03 1.289553272653354732e+01
3.700623651788266695e-03 1.334986524606228819e+01
4.253127103340259736e-03 1.382020470711711013e+01
4.873698936333246273e-03 1.430711506267520150e+01
5.568386177106013704e-03 1.481118013477865780e+01
6.343446744660957010e-03 1.533300431455699098e+01
7.205317181188559093e-03 1.587321328691251487e+01
8.160576728877098548e-03 1.643245478073782451e+01
9.215908256547663407e-03 1.701139934556477940e+01
1.037805662305220020e-02 1.761074115557603292e+01
1.165378512822790903e-02 1.823119884194353091e+01
1.304983074387560359e-02 1.887351635449162757e+01
1.457285883503976580e-02 1.953846385371819139e+01
1.622941807599981648e-02 2.022683863424322936e+01
1.802589623707504321e-02 2.093946608079210137e+01
1.996847747059580375e-02 2.167720065785985284e+01
2.206310166119638747e-02 2.244092693424323315e+01
2.431542633182546403e-02 2.323156064366857265e+01
2.673079151791543304e-02 2.405004978278767425e+01
2.931418794335397329e-02 2.489737574785796426e+01
3.207022875806428419e-02 2.577455451146987997e+01
3.500312503211466114e-02 2.668263784073259970e+01
3.811666514797739519e-02 2.762271455837834466e+01
4.141419819205043040e-02 2.859591184829787025e+01
4.489862141844062210e-02 2.960339660707224851e+01
4.857237184046752504e-02 3.064637684312141275e+01
5.243742199528442227e-02 3.172610312514724740e+01
5.649527992049603597e-02 3.284387008160793187e+01
6.074699337442200642e-02 3.400101795302142449e+01
6.519315831951716378e-02 3.519893419895930009e+01
6.983393166799235774e-02 3.643905516165785485e+01
7.466904825743968244e-02 3.772286778824119580e+01
7.969784198130504260e-02 3.905191141362137586e+01
8.491927094495410611e-02 4.042777960621314293e+01
9.033194645489826813e-02 4.185212207867653689e+01
9.593416557990673554e-02 4.332664666597838021e+01
1.017239469524972156e-01 4.485312137314439696e+01
1.076990694123253212e-01 4.643337649515725474e+01
1.138571130338119491e-01 4.806930681154226903e+01
1.201955020326222062e-01 4.976287385827243526e+01
1.267115490118842502e-01 5.151610827971668982e+01
1.334024999901265718e-01 5.333111226345134526e+01
1.402655796479602146e-01 5.521006206085433377e+01
1.472980362369117890e-01 5.715521059650451718e+01
1.544971856074452976e-01 5.916889016951471802e+01
1.618604538291323891e-01 6.125351525003755881e+01
1.693854178886691209e-01 6.341158537429697617e+01
1.770698439560501047e-01 6.564568814161708588e+01
1.849117227016840725e-01 6.795850231704166333e+01
1.929093011252809853e-01 7.035280104326427875e+01
2.010611103209077322e-01 7.283145516572041345e+01
2.093659885540044563e-01 7.539743667482868261e+01
2.178230989702077680e-01 7.805382226950827373e+01
2.264319411996756626e-01 8.080379704624529325e+01
2.351923560729897444e-01 8.365065831813151931e+01
2.441045226356852726e-01 8.659781956845468187e+01
2.531689466480454564e-01 8.964881454358096846e+01
2.623864397945535609e-01 9.280730149003679230e+01
2.717580889111083642e-01 9.607706754087028855e+01
2.812852146730785985e-01 9.946203325655262972e+01
2.909693193756204832e-01 1.029662573258631255e+02
3.008120236777458434e-01 1.065939414323947432e+02
3.108149924677610643e-01 1.103494352925151674e+02
3.209798503303131767e-01 1.142372418708245618e+02
3.313080874411430954e-01 1.182620227793630221e+02
3.418009570686428300e-01 1.224286038670414598e+02
3.524593662032066144e-01 1.267419810059982410e+02
3.632837611471404493e-01 1.312073260818194740e+02
3.742740101608798553e-01 1.358299931948054393e+02
3.854292854586684469e-01 1.406155250797186227e+02
3.967479469648899082e-01 1.455696597517104465e+02
4.082274302715155345e-01 1.506983373863965312e+02
4.198641411732281781e-01 1.560077074423288366e+02
4.316533590010709354e-01 1.615041360344052066e+02
4.435891507349717378e-01 1.671942135670569769e+02
4.556642975625653791e-01 1.730847626363675147e+02
4.678702351832760287e-01 1.791828462105970345e+02
4.801970087527742126e-01 1.854957760989208282e+02
4.926332429456225515e-01 1.920311217185365251e+02
5.051661272053007412e-01 1.987967191706523238e+02
5.177814158714643122e-01 2.058006806362386385e+02
5.304634425419842980e-01 2.130514041028081351e+02
5.431951477557476204e-01 2.205575834338875723e+02
5.559581188802695806e-01 2.283282187932553882e+02
5.687326409597165400e-01 2.363726274364439917e+02
5.814977572229448333e-01 2.447004548824447738e+02
5.942313379622085057e-01 2.533216864790129534e+02
6.069101565623586936e-01 2.622466593754381279e+02
6.195099715763113801e-01 2.714860749171383532e+02
6.320056138925282951e-01 2.810510114769347751e+02
6.443710782111433666e-01 2.909529377383976225e+02
6.565796182245852153e-01 3.012037264471870799e+02
6.686038450746893957e-01 3.118156686468776115e+02
6.804158288216539674e-01 3.228014884163378611e+02
6.919872028027628241e-01 3.341743581263312990e+02
7.032892708746403265e-01 3.459479142336363111e+02
7.142931176175554286e-01 3.581362736316222026e+02
7.249697216313722992e-01 3.707540505768812409e+02
7.352900720688216873e-01 3.838163742122197846e+02
7.452252885327875775e-01 3.973389067070133365e+02
7.547467444112592183e-01 4.113378620366790983e+02
7.638261936383834438e-01 4.258300254237845479e+02
7.724359007555048340e-01 4.408327734640961921e+02
7.805487740058721924e-01 4.563640949617088722e+02
7.881385010352912612e-01 4.724426124982342685e+02
7.951796865937420522e-01 4.890876047619049132e+02
8.016479914458529699e-01 5.063190296633780463e+02
8.075202715077600679e-01 5.241575482659472982e+02
8.127747160413092420e-01 5.426245495588580070e+02
8.173909835611683494e-01 5.617421761034338488e+02
8.213503339533730907e-01 5.815333505827555882e+02
8.246357551723215717e-01 6.020218032867384181e+02
8.272320827836388002e-01 6.232321005655561521e+02
8.291261105585919777e-01 6.451896742855255980e+02
8.303066903065141613e-01 6.679208523227795240e+02
8.307648191588823394e-01 6.914528901312837661e+02
8.304937125946196819e-01 7.158140034230501669e+02
8.294888616221968158e-01 7.410334019997362702e+02
8.277480727099116864e-01 7.671413247761840921e+02
8.252714892799214441e-01 7.941690760379078711e+02
8.220615938512894072e-01 8.221490629759972535e+02
8.181231902283173651e-01 8.511148345444345296e+02
8.134633654772799316e-01 8.811011216864319522e+02
8.080914318105788530e-01 9.121438789780108891e+02
8.020188488942654459e-01 9.442803277387581602e+02
7.952591275036970941e-01 9.775490006614546701e+02
7.878277158624596987e-01 1.011989788014076794e+03
7.797418704005284473e-01 1.047643985469583413e+03
7.710205130469758306e-01 1.084554343620834061e+03
7.616840775181572543e-01 1.122765119239992828e+03
7.517543473617910310e-01 1.162322128343905661e+03
7.412542887587292295e-01 1.203272801129057598e+03
7.302078812563367327e-01 1.245666238841987479e+03
7.186399497004126724e-01 1.289553272653354725e+03
7.065760006386416769e-01 1.334986524606228613e+03
6.940420663820250358e-01 1.382020470711709777e+03
6.810645597290360120e-01 1.430711506267518644e+03
6.676701420808347498e-01 1.481118013477865816e+03
6.538856073088438192e-01 1.533300431455698799e+03
6.397377832859688640e-01 1.587321328691251210e+03
6.252534524709666419e-01 1.643245478073782351e+03
6.104592923564534646e-01 1.701139934556477783e+03
5.953818359723114240e-01 1.761074115557603591e+03
5.800474519975590271e-01 1.823119884194351016e+03
5.644823433965723281e-01 1.887351635449160995e+03
5.487125628819576884e-01 1.953846385371819224e+03
5.327640429382934917e-01 2.022683863424323135e+03
5.166626376391446618e-01 2.093946608079209909e+03
5.004341730726686865e-01 2.167720065785984843e+03
4.841045028744217493e-01 2.244092693424323443e+03
4.676995651613998217e-01 2.323156064366857208e+03
4.512454370765295320e-01 2.405004978278765066e+03
4.347683831908235041e-01 2.489737574785793640e+03
4.182948941696968403e-01 2.577455451146988253e+03
4.018517123846085948e-01 2.668263784073260013e+03
3.854658415313988451e-01 2.762271455837834310e+03
3.691645377892080471e-01 2.859591184829786016e+03
3.529752806028262357e-01 2.960339660707224994e+03
3.369257217790772585e-01 3.064637684312141118e+03
3.210436122356091770e-01 3.172610312514721500e+03
3.053567064092505556e-01 3.284387008160791993e+03
2.898926450021199197e-01 3.400101795302142364e+03
2.746788173990006854e-01 3.519893419895930037e+03
2.597422057123326966e-01 3.643905516165785684e+03
2.451092129859943902e-01 3.772286778824117846e+03
2.308054786018608195e-01 3.905191141362137387e+03
2.168556843713781990e-01 4.042777960621314833e+03
2.032833551470944744e-01 4.185212207867650250e+03
1.901106580469332785e-01 4.332664666597836003e+03
1.773582045394558881e-01 4.485312137314439497e+03
1.650448596859772910e-01 4.643337649515725388e+03
1.531875627722041611e-01 4.806930681154227386e+03
1.418011633877543087e-01 4.976287385827241451e+03
1.308982767294485927e-01 5.151610827971669096e+03
1.204891615199538968e-01 5.333111226345135037e+03
1.105816234570815709e-01 5.521006206085427948e+03
1.011809465542179293e-01 5.715521059650448478e+03
9.228985411548459861e-02 5.916889016951472513e+03
8.390850042941637443e-02 6.125351525003755341e+03
7.603449358311259454e-02 6.341158537429698299e+03
6.866294911659248656e-02 6.564568814161705632e+03
6.178657357581648218e-02 6.795850231704166617e+03
5.539577640243634193e-02 7.035280104326427136e+03
4.947880803623059404e-02 7.283145516572033557e+03
4.402192161658965291e-02 7.539743667482865021e+03
3.900955526263674006e-02 7.805382226950827317e+03
3.442453159385620853e-02 8.080379704624529950e+03
3.024827092665934719e-02 8.365065831813151817e+03
2.646101444567107788e-02 8.659781956845463355e+03
2.304205359718403470e-02 8.964881454358097471e+03
1.996996197944453377e-02 9.280730149003677070e+03
1.722282610207376274e-02 9.607706754087017543e+03
1.477847154634078126e-02 9.946203325655258595e+03
1.261468127071738686e-02 1.029662573258631346e+04
1.070940306444698002e-02 1.065939414323947494e+04
9.040943449085242153e-03 1.103494352925151725e+04
7.588145658547246382e-03 1.142372418708245095e+04
6.330549687485174243e-03 1.182620227793630147e+04
5.248532781715495484e-03 1.224286038670414564e+04
4.323429148853506938e-03 1.267419810059981319e+04
3.537628087737051258e-03 1.312073260818193921e+04
2.874650166069398112e-03 1.358299931948054655e+04
2.319201510062464822e-03 1.406155250797186090e+04
1.857206699252365130e-03 1.455696597517104419e+04
1.475821174139548475e-03 1.506983373863964334e+04
1.163424452747012332e-03 1.560077074423288468e+04
9.095958028189574931e-04 1.615041360344052191e+04
7.050743174994517299e-04 1.671942135670567950e+04
5.417055831553462420e-04 1.730847626363674135e+04
4.123772995437661603e-04 1.791828462105970539e+04
3.109463083801919749e-04 1.854957760989208327e+04
2.321595034146515830e-04 1.920311217185364876e+04
1.715710339577051656e-04 1.987967191706522135e+04
1.254580788745867433e-04 2.058006806362386487e+04
9.073726756948822202e-05 2.130514041028081556e+04
6.488356986698612817e-05 2.205575834338873392e+04
4.585318196129296679e-05 2.283282187932553279e+04
3.201161634787353191e-05 2.363726274364439814e+04
2.206787601883268009e-05 2.447004548824447920e+04
1.501527278626509104e-05 2.533216864790129330e+04
1.007915042185168107e-05 2.622466593754381029e+04
6.671506972205806007e-06 2.714860749171381030e+04
4.352285699910378021e-06 2.810510114769347638e+04
2.796925818911423666e-06 2.909529377383973406e+04
1.769634355330467965e-06 3.012037264471870367e+04
1.101757742962178820e-06 3.118156686468776024e+04
6.745921705592379833e-07 3.228014884163375609e+04
4.059692422932406142e-07 3.341743581263312808e+04
2.399809306872753808e-07 3.459479142336362565e+04
1.392573023216485570e-07 3.581362736316226074e+04
7.927443581300475058e-08 3.707540505768813455e+04
4.424137811322878388e-08 3.838163742122193798e+04
2.418803107541621164e-08 3.973389067070133751e+04
1.294595799931284826e-08 4.113378620366791438e+04
6.778038813511753278e-09 4.258300254237841727e+04
3.468750228096217383e-09 4.408327734640961717e+04
1.733772921103810572e-09 4.563640949617089063e+04
8.456690352317168427e-10 4.724426124982337205e+04
4.021830633989254457e-10 4.890876047619048768e+04
1.863267510668039687e-10 5.063190296633775142e+04
8.401446222760112994e-11 5.241575482659473346e+04
3.683371404672269798e-11 5.426245495588580525e+04
1.568628845711848463e-11 5.617421761034332303e+04
6.482366574549943485e-12 5.815333505827556655e+04
2.596722268553119870e-12 6.020218032867384318e+04
1.007208901005781021e-12 6.232321005655567569e+04
3.778527374232924434e-13 6.451896742855254706e+04
1.369380090067709700e-13 6.679208523227788100e+04
4.788454120952368722e-14 6.914528901312837843e+04
1.613575842730893001e-14 7.158140034230501624e+04
5.232867471910987766e-15 7.410334019997353607e+04
1.631022683862851813e-15 7.671413247761840466e+04
4.879138344076609853e-16 7.941690760379077983e+04
1.398816336066014748e-16 8.221490629759964941e+04
3.837621300446574987e-17 8.511148345444345614e+04
1.005944216140732306e-17 8.811011216864309972e+04
2.515352278972397711e-18 9.121438789780109073e+04
5.989838120683014130e-19 9.442803277387582057e+04
1.356049316183957266e-19 9.775490006614537560e+04
2.913442617534022555e-20 1.011989788014076767e+05
5.929352118303724416e-21 1.047643985469583567e+05
1.140903185015108511e-21 1.084554343620835280e+05
2.071442592211111762e-22 1.122765119239992928e+05
3.541531545223575824e-23 1.162322128343904333e+05
5.689625397477220077e-24 1.203272801129057480e+05
8.570347217516887805e-25 1.245666238841987652e+05
1.207673779811094854e-25 1.289553272653353342e+05
1.588242808216411604e-26 1.334986524606228631e+05
1.944660574644844749e-27 1.382020470711709640e+05
2.211244506513090940e-28 1.430711506267517398e+05
2.328968601042403510e-29 1.481118013477865898e+05
2.265960763427520827e-30 1.533300431455697399e+05
2.030905460121843447e-31 1.587321328691251401e+05
1.671935562194685413e-32 1.643245478073782579e+05
1.260496236700271391e-33 1.701139934556475782e+05
8.675802007962317662e-35 1.761074115557603363e+05
5.434132413519469406e-36 1.823119884194351034e+05
3.087170768734800930e-37 1.887351635449162859e+05
1.585285409038712261e-38 1.953846385371819197e+05
7.332035271026856365e-40 2.022683863424320880e+05
3.043065726923851589e-41 2.093946608079209982e+05
1.129043990103094674e-42 2.167720065785985207e+05
